TRE_CN,PLT_CN,Year,RW
3064316010690,3064304010690,1901,1.01
3064316010690,3064304010690,1902,0.89
3064316010690,3064304010690,1903,0.82
3064316010690,3064304010690,1904,0.99
3064316010690,3064304010690,1905,0.8
3064316010690,3064304010690,1906,1.11
3064316010690,3064304010690,1907,1.13
3064316010690,3064304010690,1908,1.17
3064316010690,3064304010690,1909,1.22
3064316010690,3064304010690,1910,1.32
3064316010690,3064304010690,1911,1.22
3064316010690,3064304010690,1912,1.1
3064316010690,3064304010690,1913,0.93
3064316010690,3064304010690,1914,1.1
3064316010690,3064304010690,1915,0.41
3064316010690,3064304010690,1916,0.75
3064316010690,3064304010690,1917,0.68
3064316010690,3064304010690,1918,0.67
3064316010690,3064304010690,1919,0.82
3064316010690,3064304010690,1920,1.38
3064316010690,3064304010690,1921,1.28
3064316010690,3064304010690,1922,0.77
3064316010690,3064304010690,1923,0.61
3064316010690,3064304010690,1924,0.67
3064316010690,3064304010690,1925,0.57
3064316010690,3064304010690,1926,0.69
3064316010690,3064304010690,1927,0.86
3064316010690,3064304010690,1928,0.84
3064316010690,3064304010690,1929,0.79
3064316010690,3064304010690,1930,0.63
3064316010690,3064304010690,1931,0.57
3064316010690,3064304010690,1932,0.62
3064316010690,3064304010690,1933,0.64
3064316010690,3064304010690,1934,0.7
3064316010690,3064304010690,1935,0.6
3064316010690,3064304010690,1936,0.81
3064316010690,3064304010690,1937,0.72
3064316010690,3064304010690,1938,0.72
3064316010690,3064304010690,1939,0.6
3064316010690,3064304010690,1940,0.45
3064316010690,3064304010690,1941,0.74
3064316010690,3064304010690,1942,0.45
3064316010690,3064304010690,1943,0.4
3064316010690,3064304010690,1944,0.41
3064316010690,3064304010690,1945,0.47
3064316010690,3064304010690,1946,0.51
3064316010690,3064304010690,1947,0.49
3064316010690,3064304010690,1948,0.41
3064316010690,3064304010690,1949,0.57
3064316010690,3064304010690,1950,0.5
3064316010690,3064304010690,1951,0.43
3064316010690,3064304010690,1952,0.32
3064316010690,3064304010690,1953,0.44
3064316010690,3064304010690,1954,0.48
3064316010690,3064304010690,1955,0.41
3064316010690,3064304010690,1956,0.41
3064316010690,3064304010690,1957,0.34
