TRE_CN,MEASYEAR,Year,RW,DIA_t,DIA_bc
188956452020004,2012,1895,0.22,6.8,5.665353717999999
188956452020004,2012,1896,0.23,6.8,5.683463963999999
188956452020004,2012,1897,0.16,6.8,5.6960623959999985
188956452020004,2012,1898,0.21,6.8,5.712597837999999
188956452020004,2012,1899,0.1,6.8,5.720471857999999
188956452020004,2012,1900,0.15,6.8,5.7322828879999985
188956452020004,2012,1901,0.26,6.8,5.752755339999998
188956452020004,2012,1902,0.41,6.8,5.785038821999999
188956452020004,2012,1903,0.31,6.8,5.809448283999999
188956452020004,2012,1904,0.23,6.8,5.827558529999999
188956452020004,2012,1905,0.17,6.8,5.840944363999999
188956452020004,2012,1906,0.1,6.8,5.848818383999999
188956452020004,2012,1907,0.07,6.8,5.8543301979999995
188956452020004,2012,1908,0.2,6.8,5.870078238
188956452020004,2012,1909,0.32,6.8,5.895275101999999
188956452020004,2012,1910,0.27,6.8,5.916534956
188956452020004,2012,1911,0.21,6.8,5.933070398
188956452020004,2012,1912,0.27,6.8,5.954330252
188956452020004,2012,1913,0.38,6.8,5.984251528
188956452020004,2012,1914,0.28,6.8,6.006298783999999
188956452020004,2012,1915,0.12,6.8,6.015747607999999
188956452020004,2012,1916,0.09,6.8,6.022834225999999
188956452020004,2012,1917,0.14,6.8,6.033857853999999
188956452020004,2012,1918,0.08,6.8,6.040157069999999
188956452020004,2012,1919,0.1,6.8,6.048031089999999
188956452020004,2012,1920,0.08,6.8,6.054330306
188956452020004,2012,1921,0.12,6.8,6.0637791299999995
188956452020004,2012,1922,0.09,6.8,6.070865747999999
188956452020004,2012,1923,0.05,6.8,6.074802757999999
188956452020004,2012,1924,0.05,6.8,6.078739767999998
188956452020004,2012,1925,0.06,6.8,6.083464179999998
188956452020004,2012,1926,0.07,6.8,6.088975993999998
188956452020004,2012,1927,0.04,6.8,6.0921256019999985
188956452020004,2012,1928,0.06,6.8,6.096850013999998
188956452020004,2012,1929,0.04,6.8,6.099999621999999
188956452020004,2012,1930,0.09,6.8,6.107086239999998
188956452020004,2012,1931,0.07,6.8,6.1125980539999984
188956452020004,2012,1932,0.06,6.8,6.117322465999998
188956452020004,2012,1933,0.03,6.8,6.119684671999998
188956452020004,2012,1934,0.05,6.8,6.123621681999998
188956452020004,2012,1935,0.03,6.8,6.125983887999998
188956452020004,2012,1936,0.03,6.8,6.128346093999998
188956452020004,2012,1937,0.04,6.8,6.131495701999998
188956452020004,2012,1938,0.06,6.8,6.136220113999998
188956452020004,2012,1939,0.07,6.8,6.141731927999998
188956452020004,2012,1940,0.05,6.8,6.145668937999997
188956452020004,2012,1941,0.01,6.8,6.146456339999998
188956452020004,2012,1942,0.02,6.8,6.148031143999997
188956452020004,2012,1943,0.04,6.8,6.1511807519999975
188956452020004,2012,1944,0.04,6.8,6.154330359999998
188956452020004,2012,1945,0.09,6.8,6.161416977999997
188956452020004,2012,1946,0.09,6.8,6.168503595999997
188956452020004,2012,1947,0.11,6.8,6.1771650179999975
188956452020004,2012,1948,0.08,6.8,6.183464233999998
188956452020004,2012,1949,0.07,6.8,6.188976047999998
188956452020004,2012,1950,0.07,6.8,6.194487861999998
188956452020004,2012,1951,0.03,6.8,6.196850067999998
188956452020004,2012,1952,0.1,6.8,6.204724087999998
188956452020004,2012,1953,0.13,6.8,6.214960313999998
188956452020004,2012,1954,0.11,6.8,6.223621735999998
188956452020004,2012,1955,0.13,6.8,6.233857961999998
188956452020004,2012,1956,0.12,6.8,6.243306785999998
188956452020004,2012,1957,0.09,6.8,6.250393403999998
188956452020004,2012,1958,0.07,6.8,6.255905217999998
188956452020004,2012,1959,0.1,6.8,6.263779237999998
188956452020004,2012,1960,0.1,6.8,6.271653257999998
188956452020004,2012,1961,0.14,6.8,6.282676885999998
188956452020004,2012,1962,0.13,6.8,6.292913111999998
188956452020004,2012,1963,0.07,6.8,6.298424925999998
188956452020004,2012,1964,0.09,6.8,6.305511543999998
188956452020004,2012,1965,0.14,6.8,6.316535171999998
188956452020004,2012,1966,0.13,6.8,6.326771397999998
188956452020004,2012,1967,0.12,6.8,6.336220221999998
188956452020004,2012,1968,0.16,6.8,6.348818653999998
188956452020004,2012,1969,0.15,6.8,6.360629683999997
188956452020004,2012,1970,0.17,6.8,6.3740155179999975
188956452020004,2012,1971,0.18,6.8,6.388188753999998
188956452020004,2012,1972,0.19,6.8,6.403149391999998
188956452020004,2012,1973,0.12,6.8,6.4125982159999975
188956452020004,2012,1974,0.1,6.8,6.4204722359999975
188956452020004,2012,1975,0.15,6.8,6.432283265999997
188956452020004,2012,1976,0.21,6.8,6.4488187079999975
188956452020004,2012,1977,0.26,6.8,6.469291159999997
188956452020004,2012,1978,0.18,6.8,6.483464395999998
188956452020004,2012,1979,0.2,6.8,6.499212435999998
188956452020004,2012,1980,0.13,6.8,6.509448661999998
188956452020004,2012,1981,0.2,6.8,6.525196701999998
188956452020004,2012,1982,0.15,6.8,6.5370077319999975
188956452020004,2012,1983,0.13,6.8,6.5472439579999975
188956452020004,2012,1984,0.16,6.8,6.559842389999997
188956452020004,2012,1985,0.08,6.8,6.566141605999998
188956452020004,2012,1986,0.14,6.8,6.577165233999998
188956452020004,2012,1987,0.16,6.8,6.589763665999998
188956452020004,2012,1988,0.11,6.8,6.598425087999998
188956452020004,2012,1989,0.1,6.8,6.606299107999998
188956452020004,2012,1990,0.1,6.8,6.614173127999998
188956452020004,2012,1991,0.11,6.8,6.6228345499999985
188956452020004,2012,1992,0.09,6.8,6.629921167999998
188956452020004,2012,1993,0.11,6.8,6.638582589999999
188956452020004,2012,1994,0.15,6.8,6.650393619999998
188956452020004,2012,1995,0.09,6.8,6.657480237999998
188956452020004,2012,1996,0.11,6.8,6.666141659999998
188956452020004,2012,1997,0.18,6.8,6.680314895999999
188956452020004,2012,1998,0.1,6.8,6.688188915999999
188956452020004,2012,1999,0.08,6.8,6.694488131999999
188956452020004,2012,2000,0.07,6.8,6.699999945999999
188956452020004,2012,2001,0.11,6.8,6.708661368
188956452020004,2012,2002,0.14,6.8,6.719684996
188956452020004,2012,2003,0.06,6.8,6.724409408
188956452020004,2012,2004,0.05,6.8,6.728346417999999
188956452020004,2012,2005,0.11,6.8,6.7370078399999995
188956452020004,2012,2006,0.11,6.8,6.745669262
188956452020004,2012,2007,0.05,6.8,6.749606271999999
188956452020004,2012,2008,0.08,6.8,6.755905488
188956452020004,2012,2009,0.1,6.8,6.763779508
188956452020004,2012,2010,0.11,6.8,6.77244093
188956452020004,2012,2011,0.2,6.8,6.78818897
188956452020004,2012,2012,0.15,6.8,6.8
188956494020004,2012,1836,1.01,11,4.149602599999995
188956494020004,2012,1837,1.03,11,4.2307050059999955
188956494020004,2012,1838,0.95,11,4.3055081959999955
188956494020004,2012,1839,0.98,11,4.382673591999995
188956494020004,2012,1840,0.74,11,4.440941339999995
188956494020004,2012,1841,0.63,11,4.490547665999995
188956494020004,2012,1842,0.29,11,4.513382323999995
188956494020004,2012,1843,1.04,11,4.5952721319999945
188956494020004,2012,1844,1.16,11,4.686610763999995
188956494020004,2012,1845,0.71,11,4.742516305999994
188956494020004,2012,1846,0.7,11,4.797634445999995
188956494020004,2012,1847,0.72,11,4.854327389999995
188956494020004,2012,1848,0.71,11,4.910232931999994
188956494020004,2012,1849,0.96,11,4.985823523999994
188956494020004,2012,1850,0.5,11,5.025193623999995
188956494020004,2012,1851,0.81,11,5.088973185999994
188956494020004,2012,1852,0.72,11,5.145666129999994
188956494020004,2012,1853,0.82,11,5.210233093999994
188956494020004,2012,1854,1.1,11,5.2968473139999945
188956494020004,2012,1855,0.5,11,5.336217413999995
188956494020004,2012,1856,0.71,11,5.392122955999994
188956494020004,2012,1857,0.32,11,5.417319819999994
188956494020004,2012,1858,0.92,11,5.489760803999994
188956494020004,2012,1859,0.74,11,5.548028551999994
188956494020004,2012,1860,0.65,11,5.5992096819999935
188956494020004,2012,1861,0.41,11,5.631493163999994
188956494020004,2012,1862,0.82,11,5.696060127999994
188956494020004,2012,1863,0.43,11,5.729918413999994
188956494020004,2012,1864,0.56,11,5.774012925999994
188956494020004,2012,1865,0.2,11,5.789760965999994
188956494020004,2012,1866,0.82,11,5.854327929999994
188956494020004,2012,1867,0.73,11,5.911808275999994
188956494020004,2012,1868,0.64,11,5.962202003999995
188956494020004,2012,1869,0.75,11,6.021257153999994
188956494020004,2012,1870,0.78,11,6.082674509999994
188956494020004,2012,1871,0.71,11,6.138580051999994
188956494020004,2012,1872,0.35,11,6.1661391219999935
188956494020004,2012,1873,0.54,11,6.208658829999994
188956494020004,2012,1874,0.56,11,6.252753341999994
188956494020004,2012,1875,0.54,11,6.295273049999994
188956494020004,2012,1876,0.49,11,6.333855747999994
188956494020004,2012,1877,0.42,11,6.366926631999994
188956494020004,2012,1878,0.42,11,6.399997515999994
188956494020004,2012,1879,0.48,11,6.437792811999993
188956494020004,2012,1880,0.17,11,6.451178645999994
188956494020004,2012,1881,0.2,11,6.466926685999994
188956494020004,2012,1882,0.31,11,6.491336147999994
188956494020004,2012,1883,0.36,11,6.519682619999994
188956494020004,2012,1884,0.46,11,6.555903111999994
188956494020004,2012,1885,0.71,11,6.611808653999994
188956494020004,2012,1886,0.62,11,6.6606275779999935
188956494020004,2012,1887,0.3,11,6.684249637999994
188956494020004,2012,1888,0.53,11,6.725981943999994
188956494020004,2012,1889,0.34,11,6.752753611999994
188956494020004,2012,1890,0.34,11,6.779525279999994
188956494020004,2012,1891,0.56,11,6.823619791999994
188956494020004,2012,1892,0.53,11,6.8653520979999945
188956494020004,2012,1893,0.35,11,6.892911167999994
188956494020004,2012,1894,0.34,11,6.9196828359999945
188956494020004,2012,1895,0.41,11,6.951966317999995
188956494020004,2012,1896,0.49,11,6.990549015999995
188956494020004,2012,1897,0.39,11,7.021257693999995
188956494020004,2012,1898,0.52,11,7.0622025979999945
188956494020004,2012,1899,0.53,11,7.103934903999995
188956494020004,2012,1900,0.68,11,7.157478239999994
188956494020004,2012,1901,0.53,11,7.199210545999994
188956494020004,2012,1902,0.24,11,7.218108193999995
188956494020004,2012,1903,0.41,11,7.250391675999995
188956494020004,2012,1904,0.31,11,7.2748011379999955
188956494020004,2012,1905,0.48,11,7.312596433999995
188956494020004,2012,1906,0.44,11,7.3472421219999955
188956494020004,2012,1907,0.55,11,7.390549231999995
188956494020004,2012,1908,0.68,11,7.444092567999995
188956494020004,2012,1909,0.67,11,7.496848501999995
188956494020004,2012,1910,0.51,11,7.537006003999995
188956494020004,2012,1911,0.4,11,7.568502083999995
188956494020004,2012,1912,0.52,11,7.609446987999995
188956494020004,2012,1913,0.57,11,7.654328901999995
188956494020004,2012,1914,0.48,11,7.692124197999995
188956494020004,2012,1915,0.35,11,7.7196832679999945
188956494020004,2012,1916,0.4,11,7.751179347999995
188956494020004,2012,1917,0.49,11,7.7897620459999946
188956494020004,2012,1918,0.36,11,7.8181085179999945
188956494020004,2012,1919,0.19,11,7.833069155999994
188956494020004,2012,1920,0.23,11,7.851179401999994
188956494020004,2012,1921,0.26,11,7.871651853999994
188956494020004,2012,1922,0.33,11,7.897636119999994
188956494020004,2012,1923,0.42,11,7.930707003999994
188956494020004,2012,1924,0.46,11,7.966927495999994
188956494020004,2012,1925,0.5,11,8.006297595999994
188956494020004,2012,1926,0.46,11,8.042518087999994
188956494020004,2012,1927,0.42,11,8.075588971999995
188956494020004,2012,1928,0.54,11,8.118108679999995
188956494020004,2012,1929,0.44,11,8.152754367999995
188956494020004,2012,1930,0.38,11,8.182675643999994
188956494020004,2012,1931,0.37,11,8.211809517999994
188956494020004,2012,1932,0.3,11,8.235431577999993
188956494020004,2012,1933,0.22,11,8.252754421999994
188956494020004,2012,1934,0.17,11,8.266140255999993
188956494020004,2012,1935,0.22,11,8.283463099999993
188956494020004,2012,1936,0.21,11,8.299998541999994
188956494020004,2012,1937,0.2,11,8.315746581999994
188956494020004,2012,1938,0.26,11,8.336219033999994
188956494020004,2012,1939,0.28,11,8.358266289999994
188956494020004,2012,1940,0.28,11,8.380313545999995
188956494020004,2012,1941,0.55,11,8.423620655999995
188956494020004,2012,1942,0.51,11,8.463778157999995
188956494020004,2012,1943,0.31,11,8.488187619999994
188956494020004,2012,1944,0.39,11,8.518896297999994
188956494020004,2012,1945,0.4,11,8.550392377999994
188956494020004,2012,1946,0.29,11,8.573227035999995
188956494020004,2012,1947,0.32,11,8.598423899999995
188956494020004,2012,1948,0.32,11,8.623620763999995
188956494020004,2012,1949,0.42,11,8.656691647999995
188956494020004,2012,1950,0.4,11,8.688187727999996
188956494020004,2012,1951,0.45,11,8.723620817999995
188956494020004,2012,1952,0.69,11,8.777951555999996
188956494020004,2012,1953,0.43,11,8.811809841999995
188956494020004,2012,1954,0.5,11,8.851179941999995
188956494020004,2012,1955,0.39,11,8.881888619999994
188956494020004,2012,1956,0.35,11,8.909447689999995
188956494020004,2012,1957,0.36,11,8.937794161999996
188956494020004,2012,1958,0.36,11,8.966140633999997
188956494020004,2012,1959,0.45,11,9.001573723999996
188956494020004,2012,1960,0.48,11,9.039369019999997
188956494020004,2012,1961,0.65,11,9.090550149999997
188956494020004,2012,1962,0.77,11,9.151180103999996
188956494020004,2012,1963,0.93,11,9.224408489999997
188956494020004,2012,1964,1.01,11,9.303936091999997
188956494020004,2012,1965,0.73,11,9.361416437999997
188956494020004,2012,1966,0.85,11,9.428345607999997
188956494020004,2012,1967,0.81,11,9.492125169999998
188956494020004,2012,1968,0.78,11,9.553542525999998
188956494020004,2012,1969,0.81,11,9.617322087999998
188956494020004,2012,1970,0.45,11,9.652755177999998
188956494020004,2012,1971,0.41,11,9.685038659999998
188956494020004,2012,1972,0.38,11,9.714959935999998
188956494020004,2012,1973,0.5,11,9.754330035999997
188956494020004,2012,1974,0.46,11,9.790550527999997
188956494020004,2012,1975,0.35,11,9.818109597999998
188956494020004,2012,1976,0.47,11,9.855117491999998
188956494020004,2012,1977,0.36,11,9.883463963999999
188956494020004,2012,1978,0.47,11,9.920471857999999
188956494020004,2012,1979,0.47,11,9.957479752
188956494020004,2012,1980,0.49,11,9.99606245
188956494020004,2012,1981,0.56,11,10.040156962
188956494020004,2012,1982,0.56,11,10.084251473999998
188956494020004,2012,1983,0.47,11,10.121259367999999
188956494020004,2012,1984,0.78,11,10.182676723999998
188956494020004,2012,1985,0.59,11,10.229133441999998
188956494020004,2012,1986,0.48,11,10.266928737999999
188956494020004,2012,1987,0.54,11,10.309448446
188956494020004,2012,1988,0.41,11,10.341731928
188956494020004,2012,1989,0.35,11,10.369290998
188956494020004,2012,1990,0.38,11,10.399212274
188956494020004,2012,1991,0.53,11,10.44094458
188956494020004,2012,1992,0.48,11,10.478739876
188956494020004,2012,1993,0.53,11,10.520472182
188956494020004,2012,1994,0.46,11,10.556692674
188956494020004,2012,1995,0.43,11,10.59055096
188956494020004,2012,1996,0.29,11,10.613385618
188956494020004,2012,1997,0.35,11,10.640944688000001
188956494020004,2012,1998,0.48,11,10.678739984000002
188956494020004,2012,1999,0.5,11,10.718110084000001
188956494020004,2012,2000,0.35,11,10.745669154000002
188956494020004,2012,2001,0.14,11,10.756692782000002
188956494020004,2012,2002,0.26,11,10.777165234000002
188956494020004,2012,2003,0.3,11,10.800787294000001
188956494020004,2012,2004,0.22,11,10.818110138000002
188956494020004,2012,2005,0.34,11,10.844881806000002
188956494020004,2012,2006,0.18,11,10.859055042000001
188956494020004,2012,2007,0.25,11,10.878740092000001
188956494020004,2012,2008,0.3,11,10.902362152
188956494020004,2012,2009,0.19,11,10.91732279
188956494020004,2012,2010,0.32,11,10.942519654
188956494020004,2012,2011,0.41,11,10.974803136
188956494020004,2012,2012,0.32,11,11
188956961020004,2012,1940,0.78,3.1,0.5944868360000007
188956961020004,2012,1941,0.67,3.1,0.6472427700000007
188956961020004,2012,1942,0.72,3.1,0.7039357140000008
188956961020004,2012,1943,0.76,3.1,0.7637782660000008
188956961020004,2012,1944,0.95,3.1,0.8385814560000008
188956961020004,2012,1945,0.78,3.1,0.8999988120000008
188956961020004,2012,1946,0.57,3.1,0.9448807260000007
188956961020004,2012,1947,0.59,3.1,0.9913374440000007
188956961020004,2012,1948,0.78,3.1,1.0527548000000007
188956961020004,2012,1949,0.64,3.1,1.1031485280000006
188956961020004,2012,1950,0.87,3.1,1.1716525020000006
188956961020004,2012,1951,0.88,3.1,1.2409438780000006
188956961020004,2012,1952,0.69,3.1,1.2952746160000006
188956961020004,2012,1953,0.68,3.1,1.3488179520000005
188956961020004,2012,1954,0.69,3.1,1.4031486900000005
188956961020004,2012,1955,0.74,3.1,1.4614164380000005
188956961020004,2012,1956,0.57,3.1,1.5062983520000006
188956961020004,2012,1957,0.51,3.1,1.5464558540000006
188956961020004,2012,1958,0.59,3.1,1.5929125720000006
188956961020004,2012,1959,0.47,3.1,1.6299204660000006
188956961020004,2012,1960,0.55,3.1,1.6732275760000006
188956961020004,2012,1961,0.6,3.1,1.7204716960000006
188956961020004,2012,1962,0.64,3.1,1.7708654240000006
188956961020004,2012,1963,0.75,3.1,1.8299205740000006
188956961020004,2012,1964,0.78,3.1,1.8913379300000006
188956961020004,2012,1965,0.66,3.1,1.9433064620000007
188956961020004,2012,1966,0.79,3.1,2.0055112200000007
188956961020004,2012,1967,0.74,3.1,2.0637789680000007
188956961020004,2012,1968,0.63,3.1,2.113385294000001
188956961020004,2012,1969,0.71,3.1,2.169290836000001
188956961020004,2012,1970,0.65,3.1,2.2204719660000007
188956961020004,2012,1971,0.47,3.1,2.2574798600000006
188956961020004,2012,1972,0.53,3.1,2.2992121660000007
188956961020004,2012,1973,0.49,3.1,2.3377948640000006
188956961020004,2012,1974,0.28,3.1,2.3598421200000006
188956961020004,2012,1975,0.27,3.1,2.381101974000001
188956961020004,2012,1976,0.36,3.1,2.4094484460000007
188956961020004,2012,1977,0.38,3.1,2.439369722000001
188956961020004,2012,1978,0.54,3.1,2.4818894300000007
188956961020004,2012,1979,0.36,3.1,2.5102359020000007
188956961020004,2012,1980,0.44,3.1,2.5448815900000006
188956961020004,2012,1981,0.51,3.1,2.5850390920000006
188956961020004,2012,1982,0.53,3.1,2.6267713980000007
188956961020004,2012,1983,0.53,3.1,2.668503704000001
188956961020004,2012,1984,0.54,3.1,2.7110234120000007
188956961020004,2012,1985,0.41,3.1,2.7433068940000007
188956961020004,2012,1986,0.61,3.1,2.7913384160000008
188956961020004,2012,1987,0.39,3.1,2.8220470940000006
188956961020004,2012,1988,0.14,3.1,2.8330707220000004
188956961020004,2012,1989,0.1,3.1,2.8409447420000005
188956961020004,2012,1990,0.09,3.1,2.8480313600000007
188956961020004,2012,1991,0.07,3.1,2.853543174000001
188956961020004,2012,1992,0.18,3.1,2.8677164100000008
188956961020004,2012,1993,0.16,3.1,2.8803148420000007
188956961020004,2012,1994,0.08,3.1,2.8866140580000006
188956961020004,2012,1995,0.04,3.1,2.889763666000001
188956961020004,2012,1996,0.03,3.1,2.8921258720000007
188956961020004,2012,1997,0.06,3.1,2.8968502840000006
188956961020004,2012,1998,0.04,3.1,2.8999998920000007
188956961020004,2012,1999,0.06,3.1,2.9047243040000006
188956961020004,2012,2000,0.06,3.1,2.9094487160000004
188956961020004,2012,2001,0.05,3.1,2.9133857260000005
188956961020004,2012,2002,0.11,3.1,2.9220471480000003
188956961020004,2012,2003,0.13,3.1,2.9322833740000003
188956961020004,2012,2004,0.12,3.1,2.9417321980000004
188956961020004,2012,2005,0.14,3.1,2.952755826
188956961020004,2012,2006,0.18,3.1,2.966929062
188956961020004,2012,2007,0.22,3.1,2.9842519060000003
188956961020004,2012,2008,0.2,3.1,2.9999999460000004
188956961020004,2012,2009,0.39,3.1,3.0307086240000003
188956961020004,2012,2010,0.19,3.1,3.045669262
188956961020004,2012,2011,0.34,3.1,3.07244093
188956961020004,2012,2012,0.35,3.1,3.1
188957900020004,2012,1918,0.47,4.6,0.40944655600000096
188957900020004,2012,1919,0.88,4.6,0.478737932000001
188957900020004,2012,1920,0.27,4.6,0.499997786000001
188957900020004,2012,1921,0.69,4.6,0.554328524000001
188957900020004,2012,1922,0.96,4.6,0.629919116000001
188957900020004,2012,1923,1.33,4.6,0.7346435820000009
188957900020004,2012,1924,1.03,4.6,0.8157459880000009
188957900020004,2012,1925,1.21,4.6,0.9110216300000009
188957900020004,2012,1926,1.39,4.6,1.020470508000001
188957900020004,2012,1927,1.25,4.6,1.118895758000001
188957900020004,2012,1928,0.95,4.6,1.1936989480000009
188957900020004,2012,1929,0.77,4.6,1.2543289020000008
188957900020004,2012,1930,0.64,4.6,1.3047226300000008
188957900020004,2012,1931,0.89,4.6,1.3748014080000008
188957900020004,2012,1932,0.79,4.6,1.4370061660000009
188957900020004,2012,1933,1.11,4.6,1.5244077880000009
188957900020004,2012,1934,0.65,4.6,1.575588918000001
188957900020004,2012,1935,0.88,4.6,1.644880294000001
188957900020004,2012,1936,1.11,4.6,1.732281916000001
188957900020004,2012,1937,1.04,4.6,1.8141717240000008
188957900020004,2012,1938,0.98,4.6,1.8913371200000009
188957900020004,2012,1939,0.69,4.6,1.9456678580000009
188957900020004,2012,1940,0.65,4.6,1.9968489880000009
188957900020004,2012,1941,0.67,4.6,2.0496049220000008
188957900020004,2012,1942,0.84,4.6,2.115746690000001
188957900020004,2012,1943,0.61,4.6,2.163778212000001
188957900020004,2012,1944,0.75,4.6,2.2228333620000007
188957900020004,2012,1945,0.94,4.6,2.296849150000001
188957900020004,2012,1946,0.76,4.6,2.356691702000001
188957900020004,2012,1947,0.66,4.6,2.408660234000001
188957900020004,2012,1948,0.68,4.6,2.462203570000001
188957900020004,2012,1949,0.64,4.6,2.512597298000001
188957900020004,2012,1950,0.74,4.6,2.570865046000001
188957900020004,2012,1951,0.8,4.6,2.633857206000001
188957900020004,2012,1952,1.11,4.6,2.7212588280000007
188957900020004,2012,1953,0.61,4.6,2.769290350000001
188957900020004,2012,1954,0.9,4.6,2.8401565300000007
188957900020004,2012,1955,0.56,4.6,2.8842510420000007
188957900020004,2012,1956,0.38,4.6,2.9141723180000008
188957900020004,2012,1957,0.64,4.6,2.9645660460000007
188957900020004,2012,1958,0.69,4.6,3.0188967840000007
188957900020004,2012,1959,0.79,4.6,3.0811015420000007
188957900020004,2012,1960,0.46,4.6,3.1173220340000007
188957900020004,2012,1961,0.54,4.6,3.1598417420000007
188957900020004,2012,1962,0.54,4.6,3.2023614500000006
188957900020004,2012,1963,0.87,4.6,3.2708654240000006
188957900020004,2012,1964,0.61,4.6,3.3188969460000006
188957900020004,2012,1965,0.54,4.6,3.3614166540000006
188957900020004,2012,1966,0.75,4.6,3.4204718040000004
188957900020004,2012,1967,0.55,4.6,3.4637789140000006
188957900020004,2012,1968,0.62,4.6,3.5125978380000005
188957900020004,2012,1969,0.61,4.6,3.5606293600000005
188957900020004,2012,1970,0.55,4.6,3.6039364700000007
188957900020004,2012,1971,0.72,4.6,3.6606294140000006
188957900020004,2012,1972,0.69,4.6,3.7149601520000006
188957900020004,2012,1973,0.77,4.6,3.7755901060000006
188957900020004,2012,1974,0.65,4.6,3.8267712360000004
188957900020004,2012,1975,0.71,4.6,3.8826767780000004
188957900020004,2012,1976,0.65,4.6,3.9338579080000002
188957900020004,2012,1977,0.58,4.6,3.9795272240000004
188957900020004,2012,1978,0.51,4.6,4.019684726
188957900020004,2012,1979,0.32,4.6,4.04488159
188957900020004,2012,1980,0.31,4.6,4.0692910520000005
188957900020004,2012,1981,0.31,4.6,4.093700514000001
188957900020004,2012,1982,0.18,4.6,4.107873750000001
188957900020004,2012,1983,0.38,4.6,4.137795026000001
188957900020004,2012,1984,0.22,4.6,4.155117870000001
188957900020004,2012,1985,0.25,4.6,4.17480292
188957900020004,2012,1986,0.18,4.6,4.188976156000001
188957900020004,2012,1987,0.14,4.6,4.199999784000001
188957900020004,2012,1988,0.25,4.6,4.219684834000001
188957900020004,2012,1989,0.12,4.6,4.229133658
188957900020004,2012,1990,0.21,4.6,4.245669100000001
188957900020004,2012,1991,0.17,4.6,4.259054934000001
188957900020004,2012,1992,0.17,4.6,4.272440768000001
188957900020004,2012,1993,0.15,4.6,4.2842517980000006
188957900020004,2012,1994,0.26,4.6,4.3047242500000005
188957900020004,2012,1995,0.26,4.6,4.325196702
188957900020004,2012,1996,0.26,4.6,4.345669154
188957900020004,2012,1997,0.15,4.6,4.357480184
188957900020004,2012,1998,0.22,4.6,4.374803028
188957900020004,2012,1999,0.26,4.6,4.39527548
188957900020004,2012,2000,0.25,4.6,4.414960529999999
188957900020004,2012,2001,0.2,4.6,4.430708569999999
188957900020004,2012,2002,0.11,4.6,4.439369992
188957900020004,2012,2003,0.19,4.6,4.454330629999999
188957900020004,2012,2004,0.14,4.6,4.465354258
188957900020004,2012,2005,0.29,4.6,4.4881889159999995
188957900020004,2012,2006,0.19,4.6,4.503149553999999
188957900020004,2012,2007,0.22,4.6,4.520472397999999
188957900020004,2012,2008,0.21,4.6,4.537007839999999
188957900020004,2012,2009,0.23,4.6,4.555118085999999
188957900020004,2012,2010,0.08,4.6,4.561417302
188957900020004,2012,2011,0.19,4.6,4.5763779399999995
188957900020004,2012,2012,0.3,4.6,4.6
188958366020004,2012,1824,1.95,9.7,4.100784377999996
188958366020004,2012,1825,1.77,9.7,4.240154531999996
188958366020004,2012,1826,1.73,9.7,4.376375077999995
188958366020004,2012,1827,1.51,9.7,4.495272779999995
188958366020004,2012,1828,2.68,9.7,4.706296515999995
188958366020004,2012,1829,2.02,9.7,4.865351719999995
188958366020004,2012,1830,1.14,9.7,4.955115547999995
188958366020004,2012,1831,1.36,9.7,5.062202219999995
188958366020004,2012,1832,1.33,9.7,5.166926685999996
188958366020004,2012,1833,1.22,9.7,5.262989729999996
188958366020004,2012,1834,1.08,9.7,5.348029145999996
188958366020004,2012,1835,0.91,9.7,5.419682727999995
188958366020004,2012,1836,1.09,9.7,5.505509545999995
188958366020004,2012,1837,0.85,9.7,5.572438715999995
188958366020004,2012,1838,0.93,9.7,5.6456671019999956
188958366020004,2012,1839,1.04,9.7,5.727556909999995
188958366020004,2012,1840,0.93,9.7,5.8007852959999955
188958366020004,2012,1841,1.08,9.7,5.885824711999995
188958366020004,2012,1842,0.97,9.7,5.962202705999995
188958366020004,2012,1843,1.28,9.7,6.062990161999995
188958366020004,2012,1844,1.12,9.7,6.151179185999995
188958366020004,2012,1845,1.17,9.7,6.2433052199999945
188958366020004,2012,1846,1.4,9.7,6.353541499999994
188958366020004,2012,1847,1.55,9.7,6.475588809999994
188958366020004,2012,1848,1.31,9.7,6.578738471999994
188958366020004,2012,1849,1.34,9.7,6.684250339999994
188958366020004,2012,1850,0.73,9.7,6.741730685999994
188958366020004,2012,1851,0.84,9.7,6.807872453999994
188958366020004,2012,1852,0.93,9.7,6.881100839999994
188958366020004,2012,1853,1.16,9.7,6.972439471999994
188958366020004,2012,1854,1.04,9.7,7.054329279999994
188958366020004,2012,1855,1.1,9.7,7.140943499999994
188958366020004,2012,1856,0.91,9.7,7.212597081999994
188958366020004,2012,1857,0.95,9.7,7.287400271999994
188958366020004,2012,1858,0.93,9.7,7.360628657999994
188958366020004,2012,1859,0.99,9.7,7.438581455999994
188958366020004,2012,1860,0.94,9.7,7.512597243999994
188958366020004,2012,1861,0.69,9.7,7.566927981999994
188958366020004,2012,1862,0.77,9.7,7.627557935999994
188958366020004,2012,1863,0.71,9.7,7.683463477999994
188958366020004,2012,1864,0.82,9.7,7.748030441999994
188958366020004,2012,1865,0.66,9.7,7.799998973999994
188958366020004,2012,1866,0.77,9.7,7.860628927999994
188958366020004,2012,1867,0.69,9.7,7.914959665999994
188958366020004,2012,1868,0.81,9.7,7.978739227999994
188958366020004,2012,1869,0.63,9.7,8.028345553999994
188958366020004,2012,1870,0.66,9.7,8.080314085999994
