TRE_CN,Year,RW,MEASYEAR,DIA
2871372010690,1991,0.7,1993,11.6
2871372010690,1992,0.49,1993,11.6
2871372010690,1993,0.65,1993,11.6
2871374010690,1877,4.88,1993,20.1
2871374010690,1878,3.09,1993,20.1
2871374010690,1879,4.77,1993,20.1
2871374010690,1880,3.85,1993,20.1
2871374010690,1881,4.07,1993,20.1
2871374010690,1882,4.6,1993,20.1
2871374010690,1883,4.72,1993,20.1
2871374010690,1884,4.3,1993,20.1
2871374010690,1885,4.22,1993,20.1
2871374010690,1886,3.95,1993,20.1
2871374010690,1887,4.05,1993,20.1
2871374010690,1888,3.07,1993,20.1
2871374010690,1889,4.07,1993,20.1
2871374010690,1890,3.83,1993,20.1
2871374010690,1891,3.59,1993,20.1
2871374010690,1892,3.65,1993,20.1
2871374010690,1893,3.28,1993,20.1
2871374010690,1894,3.92,1993,20.1
2871374010690,1895,2.96,1993,20.1
2871374010690,1896,1.72,1993,20.1
2871374010690,1897,3.09,1993,20.1
2871374010690,1898,2.99,1993,20.1
2871374010690,1899,1.99,1993,20.1
2871374010690,1900,3.33,1993,20.1
2871374010690,1901,3.35,1993,20.1
2871374010690,1902,3,1993,20.1
2871374010690,1903,2.3,1993,20.1
2871374010690,1904,1.81,1993,20.1
2871374010690,1905,2.12,1993,20.1
2871374010690,1906,2.24,1993,20.1
2871374010690,1907,2.54,1993,20.1
2871374010690,1908,1.88,1993,20.1
2871374010690,1909,2.24,1993,20.1
2871374010690,1910,0.96,1993,20.1
2871374010690,1911,2.25,1993,20.1
2871374010690,1912,1.86,1993,20.1
2871374010690,1913,1.54,1993,20.1
2871374010690,1914,1.8,1993,20.1
2871374010690,1915,1.7,1993,20.1
2871374010690,1916,1.7,1993,20.1
2871374010690,1917,2.35,1993,20.1
2871374010690,1918,1.78,1993,20.1
2871374010690,1919,1.42,1993,20.1
2871374010690,1920,1.58,1993,20.1
2871374010690,1921,1.83,1993,20.1
2871374010690,1922,1.62,1993,20.1
2871374010690,1923,1.68,1993,20.1
2871374010690,1924,1.87,1993,20.1
2871374010690,1925,1.56,1993,20.1
2871374010690,1926,1.79,1993,20.1
2871374010690,1927,1.22,1993,20.1
2871374010690,1928,1.32,1993,20.1
2871374010690,1929,1.31,1993,20.1
2871374010690,1930,1.72,1993,20.1
2871374010690,1931,1.15,1993,20.1
2871374010690,1932,1.22,1993,20.1
2871374010690,1933,1.37,1993,20.1
2871374010690,1934,0.84,1993,20.1
2871374010690,1935,0.96,1993,20.1
2871374010690,1936,1.33,1993,20.1
2871374010690,1937,1.17,1993,20.1
2871374010690,1938,1.66,1993,20.1
2871374010690,1939,1.14,1993,20.1
2871374010690,1940,1.37,1993,20.1
2871374010690,1941,1.69,1993,20.1
2871374010690,1942,1.42,1993,20.1
2871374010690,1943,1.33,1993,20.1
2871374010690,1944,1.87,1993,20.1
2871374010690,1945,1.54,1993,20.1
2871374010690,1946,1.63,1993,20.1
2871374010690,1947,1.09,1993,20.1
2871374010690,1948,0.99,1993,20.1
2871374010690,1949,1.67,1993,20.1
2871374010690,1950,1.72,1993,20.1
2871374010690,1951,1.47,1993,20.1
2871374010690,1952,1.69,1993,20.1
2871374010690,1953,1.95,1993,20.1
2871374010690,1954,2.06,1993,20.1
2871374010690,1955,1.99,1993,20.1
2871374010690,1956,1.94,1993,20.1
2871374010690,1957,1.68,1993,20.1
2871374010690,1958,1.87,1993,20.1
2871374010690,1959,1.93,1993,20.1
2871374010690,1960,1.48,1993,20.1
2871374010690,1961,1.37,1993,20.1
2871374010690,1962,1.71,1993,20.1
2871374010690,1963,1.79,1993,20.1
2871374010690,1964,1.75,1993,20.1
2871374010690,1965,1.73,1993,20.1
2871374010690,1966,1.88,1993,20.1
2871374010690,1967,0.93,1993,20.1
2871374010690,1968,1.74,1993,20.1
2871374010690,1969,2.74,1993,20.1
2871374010690,1970,1.39,1993,20.1
2871374010690,1971,2.3,1993,20.1
2871374010690,1972,2.08,1993,20.1
2871374010690,1973,3.05,1993,20.1
2871374010690,1974,2.87,1993,20.1
2871374010690,1975,3.06,1993,20.1
2871374010690,1976,2.45,1993,20.1
2871374010690,1977,2.27,1993,20.1
2871374010690,1978,2.31,1993,20.1
2871374010690,1979,1.91,1993,20.1
2871374010690,1980,1.58,1993,20.1
2871374010690,1981,1.31,1993,20.1
2871374010690,1982,1.5,1993,20.1
2871374010690,1983,1.84,1993,20.1
2871374010690,1984,2.21,1993,20.1
2871374010690,1985,3,1993,20.1
2871374010690,1986,3.62,1993,20.1
2871374010690,1987,2.36,1993,20.1
2871374010690,1988,2.57,1993,20.1
2871374010690,1989,2.79,1993,20.1
2871374010690,1990,2.24,1993,20.1
2871374010690,1991,2.31,1993,20.1
2871374010690,1992,2.6,1993,20.1
2871374010690,1993,2.01,1993,20.1
2871448010690,1909,5.12,1993,17.4
2871448010690,1910,9.12,1993,17.4
2871448010690,1911,8.67,1993,17.4
2871448010690,1912,6.19,1993,17.4
2871448010690,1913,5.07,1993,17.4
2871448010690,1914,5.72,1993,17.4
2871448010690,1915,4.22,1993,17.4
2871448010690,1916,3.48,1993,17.4
2871448010690,1917,3.1,1993,17.4
2871448010690,1918,3.38,1993,17.4
2871448010690,1919,2.66,1993,17.4
2871448010690,1920,2.35,1993,17.4
2871448010690,1921,2.38,1993,17.4
2871448010690,1922,2.57,1993,17.4
2871448010690,1923,2.05,1993,17.4
2871448010690,1924,2.08,1993,17.4
2871448010690,1925,2.08,1993,17.4
2871448010690,1926,2.05,1993,17.4
2871448010690,1927,2.09,1993,17.4
2871448010690,1928,2.21,1993,17.4
2871448010690,1929,1.9,1993,17.4
2871448010690,1930,2.08,1993,17.4
2871448010690,1931,1.93,1993,17.4
2871448010690,1932,2.88,1993,17.4
2871448010690,1933,2.91,1993,17.4
2871448010690,1934,2.46,1993,17.4
2871448010690,1935,2.69,1993,17.4
2871448010690,1936,2.64,1993,17.4
2871448010690,1937,2.39,1993,17.4
2871448010690,1938,2.82,1993,17.4
2871448010690,1939,2.8,1993,17.4
2871448010690,1940,2.82,1993,17.4
2871448010690,1941,2.88,1993,17.4
2871448010690,1942,3.05,1993,17.4
2871448010690,1943,3.16,1993,17.4
2871448010690,1944,2.63,1993,17.4
2871448010690,1945,2.79,1993,17.4
2871448010690,1946,2.1,1993,17.4
2871448010690,1947,2.04,1993,17.4
2871448010690,1948,2.35,1993,17.4
2871448010690,1949,1.99,1993,17.4
2871448010690,1950,1.74,1993,17.4
2871448010690,1951,2.13,1993,17.4
2871448010690,1952,1.95,1993,17.4
2871448010690,1953,1.99,1993,17.4
2871448010690,1954,2.17,1993,17.4
2871448010690,1955,2.04,1993,17.4
2871448010690,1956,1.95,1993,17.4
2871448010690,1957,1.98,1993,17.4
2871448010690,1958,2.06,1993,17.4
2871448010690,1959,2.57,1993,17.4
2871448010690,1960,2.01,1993,17.4
2871448010690,1961,1.77,1993,17.4
2871448010690,1962,1.73,1993,17.4
2871448010690,1963,1.87,1993,17.4
2871448010690,1964,1.71,1993,17.4
2871448010690,1965,1.68,1993,17.4
2871448010690,1966,1.71,1993,17.4
2871448010690,1967,1.5,1993,17.4
2871448010690,1968,1.99,1993,17.4
2871448010690,1969,2.27,1993,17.4
2871448010690,1970,1.66,1993,17.4
2871448010690,1971,1.43,1993,17.4
2871448010690,1972,2.15,1993,17.4
2871448010690,1973,1.83,1993,17.4
2871448010690,1974,1.81,1993,17.4
2871448010690,1975,1.8,1993,17.4
2871448010690,1976,1.81,1993,17.4
2871448010690,1977,1.57,1993,17.4
2871448010690,1978,2.09,1993,17.4
2871448010690,1979,1.94,1993,17.4
2871448010690,1980,1.52,1993,17.4
2871448010690,1981,1.48,1993,17.4
2871448010690,1982,1.81,1993,17.4
2871448010690,1983,1.62,1993,17.4
2871448010690,1984,1.91,1993,17.4
2871448010690,1985,2.08,1993,17.4
2871448010690,1986,2.15,1993,17.4
2871448010690,1987,1.8,1993,17.4
2871448010690,1988,1.84,1993,17.4
2871448010690,1989,2.25,1993,17.4
2871448010690,1990,2.34,1993,17.4
2871448010690,1991,1.96,1993,17.4
2871448010690,1992,1.34,1993,17.4
2871448010690,1993,1.58,1993,17.4
2871462010690,1895,0.39,1993,11.8
2871462010690,1896,1.07,1993,11.8
2871462010690,1897,2.66,1993,11.8
2871462010690,1898,2.39,1993,11.8
2871462010690,1899,2.69,1993,11.8
2871462010690,1900,2.79,1993,11.8
2871462010690,1901,1.84,1993,11.8
2871462010690,1902,1.92,1993,11.8
2871462010690,1903,1.93,1993,11.8
2871462010690,1904,1.88,1993,11.8
2871462010690,1905,1.28,1993,11.8
2871462010690,1906,1.21,1993,11.8
2871462010690,1907,1.58,1993,11.8
2871462010690,1908,1.96,1993,11.8
2871462010690,1909,1.78,1993,11.8
2871462010690,1910,2.48,1993,11.8
2871462010690,1911,2.23,1993,11.8
2871462010690,1912,2.27,1993,11.8
2871462010690,1913,1.94,1993,11.8
2871462010690,1914,2.06,1993,11.8
2871462010690,1915,1.9,1993,11.8
2871462010690,1916,1.77,1993,11.8
2871462010690,1917,1.89,1993,11.8
2871462010690,1918,2.13,1993,11.8
2871462010690,1919,2.54,1993,11.8
2871462010690,1920,1.65,1993,11.8
2871462010690,1921,2.62,1993,11.8
2871462010690,1922,2.25,1993,11.8
2871462010690,1923,2.21,1993,11.8
2871462010690,1924,2.04,1993,11.8
2871462010690,1925,2.14,1993,11.8
2871462010690,1926,2.38,1993,11.8
2871462010690,1927,2.08,1993,11.8
2871462010690,1928,1.92,1993,11.8
2871462010690,1929,1.92,1993,11.8
2871462010690,1930,1.95,1993,11.8
2871462010690,1931,1.84,1993,11.8
2871462010690,1932,1.61,1993,11.8
2871462010690,1933,1.19,1993,11.8
2871462010690,1934,1.13,1993,11.8
2871462010690,1935,1.44,1993,11.8
2871462010690,1936,1.63,1993,11.8
2871462010690,1937,1.24,1993,11.8
2871462010690,1938,1.48,1993,11.8
2871462010690,1939,1.36,1993,11.8
2871462010690,1940,1.88,1993,11.8
2871462010690,1941,1.36,1993,11.8
2871462010690,1942,1.08,1993,11.8
2871462010690,1943,1.19,1993,11.8
2871462010690,1944,1.32,1993,11.8
2871462010690,1945,1.3,1993,11.8
2871462010690,1946,1.28,1993,11.8
2871462010690,1947,1.1,1993,11.8
2871462010690,1948,1.17,1993,11.8
2871462010690,1949,1.17,1993,11.8
2871462010690,1950,1.07,1993,11.8
2871462010690,1951,1.26,1993,11.8
2871462010690,1952,1.45,1993,11.8
2871462010690,1953,1.58,1993,11.8
2871462010690,1954,1.43,1993,11.8
2871462010690,1955,1.27,1993,11.8
2871462010690,1956,1.27,1993,11.8
2871462010690,1957,0.95,1993,11.8
2871462010690,1958,1,1993,11.8
2871462010690,1959,0.94,1993,11.8
2871462010690,1960,0.78,1993,11.8
2871462010690,1961,0.67,1993,11.8
2871462010690,1962,0.93,1993,11.8
2871462010690,1963,0.78,1993,11.8
2871462010690,1964,0.93,1993,11.8
2871462010690,1965,0.98,1993,11.8
2871462010690,1966,0.85,1993,11.8
2871462010690,1967,0.95,1993,11.8
2871462010690,1968,1.36,1993,11.8
2871462010690,1969,1.55,1993,11.8
2871462010690,1970,1.1,1993,11.8
2871462010690,1971,0.99,1993,11.8
2871462010690,1972,1.04,1993,11.8
2871462010690,1973,1.08,1993,11.8
2871462010690,1974,0.91,1993,11.8
2871462010690,1975,0.98,1993,11.8
2871462010690,1976,1.04,1993,11.8
2871462010690,1977,0.72,1993,11.8
2871462010690,1978,1.08,1993,11.8
2871462010690,1979,0.93,1993,11.8
2871462010690,1980,0.86,1993,11.8
2871462010690,1981,0.79,1993,11.8
2871462010690,1982,1,1993,11.8
2871462010690,1983,0.9,1993,11.8
2871462010690,1984,0.82,1993,11.8
2871462010690,1985,1.25,1993,11.8
2871462010690,1986,1.63,1993,11.8
2871462010690,1987,1.94,1993,11.8
2871462010690,1988,1.66,1993,11.8
2871944010690,1880,0.32,1994,9.6
2871944010690,1881,0.62,1994,9.6
2871944010690,1882,0.93,1994,9.6
2871944010690,1883,1.06,1994,9.6
2871944010690,1884,0.93,1994,9.6
2871944010690,1885,0.92,1994,9.6
2871944010690,1886,0.61,1994,9.6
2871944010690,1887,0.84,1994,9.6
2871944010690,1888,0.74,1994,9.6
2871944010690,1889,0.85,1994,9.6
2871944010690,1890,0.8,1994,9.6
2871944010690,1891,0.95,1994,9.6
2871944010690,1892,0.9,1994,9.6
2871944010690,1893,0.67,1994,9.6
2871944010690,1894,0.88,1994,9.6
2871944010690,1895,0.67,1994,9.6
2871944010690,1896,0.79,1994,9.6
2871944010690,1897,0.75,1994,9.6
2871944010690,1898,1.03,1994,9.6
2871944010690,1899,0.62,1994,9.6
2871944010690,1900,0.52,1994,9.6
2871944010690,1901,0.48,1994,9.6
2871944010690,1902,0.35,1994,9.6
2871944010690,1903,0.53,1994,9.6
2871944010690,1904,0.56,1994,9.6
2871944010690,1905,0.53,1994,9.6
2871944010690,1906,0.62,1994,9.6
2871944010690,1907,0.85,1994,9.6
2871944010690,1908,0.81,1994,9.6
2871944010690,1909,0.72,1994,9.6
2871944010690,1910,0.66,1994,9.6
2871944010690,1911,0.71,1994,9.6
2871944010690,1912,0.71,1994,9.6
2871944010690,1913,0.81,1994,9.6
2871944010690,1914,0.76,1994,9.6
2871944010690,1915,0.53,1994,9.6
2871944010690,1916,0.49,1994,9.6
2871944010690,1917,0.7,1994,9.6
2871944010690,1918,0.56,1994,9.6
2871944010690,1919,0.53,1994,9.6
2871944010690,1920,0.63,1994,9.6
2871944010690,1921,0.75,1994,9.6
2871944010690,1922,0.81,1994,9.6
2871944010690,1923,0.56,1994,9.6
2871944010690,1924,0.87,1994,9.6
2871944010690,1925,0.74,1994,9.6
2871944010690,1926,0.83,1994,9.6
2871944010690,1927,0.51,1994,9.6
2871944010690,1928,0.93,1994,9.6
2871944010690,1929,0.92,1994,9.6
2871944010690,1930,1.23,1994,9.6
2871944010690,1931,1.12,1994,9.6
2871944010690,1932,1.05,1994,9.6
2871944010690,1933,1.16,1994,9.6
2871944010690,1934,0.9,1994,9.6
2871944010690,1935,1.08,1994,9.6
2871944010690,1936,1.28,1994,9.6
2871944010690,1937,1.44,1994,9.6
2871944010690,1938,1.42,1994,9.6
2871944010690,1939,1.26,1994,9.6
2871944010690,1940,1.24,1994,9.6
2871944010690,1941,1.22,1994,9.6
2871944010690,1942,1,1994,9.6
2871944010690,1943,0.95,1994,9.6
2871944010690,1944,1.03,1994,9.6
