TRE_CN,PLT_CN,Year,RW
2849671010690,2849662010690,1885,3.72
2849671010690,2849662010690,1886,2.83
2849671010690,2849662010690,1887,2.53
2849671010690,2849662010690,1888,2.66
2849671010690,2849662010690,1889,2.84
2849671010690,2849662010690,1890,2.95
2849671010690,2849662010690,1891,2.72
2849671010690,2849662010690,1892,2.81
2849671010690,2849662010690,1893,2.23
2849671010690,2849662010690,1894,3.25
2849671010690,2849662010690,1895,2.33
2849671010690,2849662010690,1896,1.9
2849671010690,2849662010690,1897,3.3
2849671010690,2849662010690,1898,2.91
2849671010690,2849662010690,1899,1.53
2849671010690,2849662010690,1900,1.69
2849671010690,2849662010690,1901,1.73
2849671010690,2849662010690,1902,1.59
2849671010690,2849662010690,1903,1.98
2849671010690,2849662010690,1904,1.39
2849671010690,2849662010690,1905,1.13
2849671010690,2849662010690,1906,1.36
2849671010690,2849662010690,1907,1.78
2849671010690,2849662010690,1908,2.13
2849671010690,2849662010690,1909,1.98
2849671010690,2849662010690,1910,1.91
2849671010690,2849662010690,1911,1.97
2849671010690,2849662010690,1912,1.53
2849671010690,2849662010690,1913,1.75
2849671010690,2849662010690,1914,1.92
2849671010690,2849662010690,1915,1.79
2849671010690,2849662010690,1916,1.53
2849671010690,2849662010690,1917,1.98
2849671010690,2849662010690,1918,1.09
2849671010690,2849662010690,1919,1.57
2849671010690,2849662010690,1920,1.95
2849671010690,2849662010690,1921,1.53
2849671010690,2849662010690,1922,1.54
2849671010690,2849662010690,1923,1.51
2849671010690,2849662010690,1924,1.27
2849671010690,2849662010690,1925,1.42
2849671010690,2849662010690,1926,1.59
2849671010690,2849662010690,1927,1.38
2849671010690,2849662010690,1928,1.63
2849671010690,2849662010690,1929,1.28
2849671010690,2849662010690,1930,1.48
2849671010690,2849662010690,1931,1.08
2849671010690,2849662010690,1932,1.13
2849671010690,2849662010690,1933,1.37
2849671010690,2849662010690,1934,1.15
2849671010690,2849662010690,1935,0.95
2849671010690,2849662010690,1936,1.03
2849671010690,2849662010690,1937,1.34
2849671010690,2849662010690,1938,1.3
2849671010690,2849662010690,1939,1.94
2849671010690,2849662010690,1940,1.13
2849671010690,2849662010690,1941,0.93
2849671010690,2849662010690,1942,1.02
2849671010690,2849662010690,1943,0.8
2849671010690,2849662010690,1944,1.09
2849671010690,2849662010690,1945,0.84
2849671010690,2849662010690,1946,0.8
2849671010690,2849662010690,1947,1.03
2849671010690,2849662010690,1948,1.25
2849671010690,2849662010690,1949,0.96
2849671010690,2849662010690,1950,0.89
2849671010690,2849662010690,1951,1.06
2849671010690,2849662010690,1952,0.91
2849671010690,2849662010690,1953,0.9
2849671010690,2849662010690,1954,0.89
2849671010690,2849662010690,1955,0.78
2849671010690,2849662010690,1956,0.71
2849671010690,2849662010690,1957,0.74
2849671010690,2849662010690,1958,1.01
2849671010690,2849662010690,1959,0.5
2849671010690,2849662010690,1960,0.78
2849671010690,2849662010690,1961,0.89
2849671010690,2849662010690,1962,0.96
2849671010690,2849662010690,1963,0.93
2849671010690,2849662010690,1964,1.03
2849671010690,2849662010690,1965,1
2849671010690,2849662010690,1966,0.99
2849671010690,2849662010690,1967,1.1
2849671010690,2849662010690,1968,1.23
2849671010690,2849662010690,1969,1.35
2849671010690,2849662010690,1970,0.91
2849671010690,2849662010690,1971,0.81
2849671010690,2849662010690,1972,0.92
2849671010690,2849662010690,1973,1.03
2849671010690,2849662010690,1974,0.8
2849671010690,2849662010690,1975,0.68
2849671010690,2849662010690,1976,0.79
2849671010690,2849662010690,1977,0.44
2849671010690,2849662010690,1978,0.79
2849671010690,2849662010690,1979,0.94
2849671010690,2849662010690,1980,0.57
2849671010690,2849662010690,1981,0.73
2849671010690,2849662010690,1982,0.81
2849671010690,2849662010690,1983,1
2849671010690,2849662010690,1984,1.18
2849671010690,2849662010690,1985,1.15
2849671010690,2849662010690,1986,1.27
2849671010690,2849662010690,1987,1.12
2849671010690,2849662010690,1988,1.09
2849671010690,2849662010690,1989,1.09
2849671010690,2849662010690,1990,0.91
2849671010690,2849662010690,1991,0.91
2849671010690,2849662010690,1992,0.97
2849671010690,2849662010690,1993,0.86
2857616010690,2857600010690,1905,1.64
2857616010690,2857600010690,1906,2.7
2857616010690,2857600010690,1907,2.67
2857616010690,2857600010690,1908,2.17
2857616010690,2857600010690,1909,3.01
2857616010690,2857600010690,1910,3.02
2857616010690,2857600010690,1911,3.18
2857616010690,2857600010690,1912,3.09
2857616010690,2857600010690,1913,4.06
2857616010690,2857600010690,1914,2.8
2857616010690,2857600010690,1915,2.84
2857616010690,2857600010690,1916,4.38
2857616010690,2857600010690,1917,3.92
2857616010690,2857600010690,1918,3.59
2857616010690,2857600010690,1919,2.77
2857616010690,2857600010690,1920,3.09
2857616010690,2857600010690,1921,3.39
2857616010690,2857600010690,1922,3.43
2857616010690,2857600010690,1923,3.47
2857616010690,2857600010690,1924,3.59
2857616010690,2857600010690,1925,2.98
2857616010690,2857600010690,1926,2.63
2857616010690,2857600010690,1927,2.95
2857616010690,2857600010690,1928,2.64
2857616010690,2857600010690,1929,2.53
2857616010690,2857600010690,1930,2.76
2857616010690,2857600010690,1931,0.92
2857616010690,2857600010690,1932,0.61
2857616010690,2857600010690,1933,0.69
2857616010690,2857600010690,1934,0.46
2857616010690,2857600010690,1935,0.64
2857616010690,2857600010690,1936,0.56
2857616010690,2857600010690,1937,0.88
2857616010690,2857600010690,1938,1.29
2857616010690,2857600010690,1939,1.47
2857616010690,2857600010690,1940,1.19
2857616010690,2857600010690,1941,1.73
2857616010690,2857600010690,1942,1.57
2857616010690,2857600010690,1943,1.58
2857616010690,2857600010690,1944,1.46
2857616010690,2857600010690,1945,1.48
2857616010690,2857600010690,1946,1.32
2857616010690,2857600010690,1947,1.75
2857616010690,2857600010690,1948,1.49
2857616010690,2857600010690,1949,1.42
2857616010690,2857600010690,1950,1.09
2857616010690,2857600010690,1951,1.24
2857616010690,2857600010690,1952,1.45
2857616010690,2857600010690,1953,1.53
2857616010690,2857600010690,1954,2.16
2857616010690,2857600010690,1955,1.67
2857616010690,2857600010690,1956,1.02
2857616010690,2857600010690,1957,0.94
2857616010690,2857600010690,1958,0.98
2857616010690,2857600010690,1959,1.09
2857616010690,2857600010690,1960,1.3
2857616010690,2857600010690,1961,0.93
2857616010690,2857600010690,1962,0.87
2857616010690,2857600010690,1963,0.51
2857616010690,2857600010690,1964,1.06
2857616010690,2857600010690,1965,1.02
2857616010690,2857600010690,1966,0.93
2857616010690,2857600010690,1967,1.16
2857616010690,2857600010690,1968,1.46
2857616010690,2857600010690,1969,1.44
2857616010690,2857600010690,1970,2.12
2857616010690,2857600010690,1971,2.88
2857616010690,2857600010690,1972,1.81
2857616010690,2857600010690,1973,2.14
2857616010690,2857600010690,1974,2.58
2857616010690,2857600010690,1975,2.36
2857616010690,2857600010690,1976,2.06
2857616010690,2857600010690,1977,2.17
2857616010690,2857600010690,1978,2.42
2857616010690,2857600010690,1979,1.04
2857616010690,2857600010690,1980,2.17
2857616010690,2857600010690,1981,2.34
2857616010690,2857600010690,1982,2.05
2857616010690,2857600010690,1983,1.8
2857616010690,2857600010690,1984,1.67
2857616010690,2857600010690,1985,2.06
2857616010690,2857600010690,1986,1.99
2857616010690,2857600010690,1987,2.43
2857616010690,2857600010690,1988,2.55
2857616010690,2857600010690,1989,2.31
2857616010690,2857600010690,1990,1.89
2857616010690,2857600010690,1991,1.78
2857616010690,2857600010690,1992,1.51
2857616010690,2857600010690,1993,1.39
2859936010690,2859929010690,1788,0.32
2859936010690,2859929010690,1789,0.35
2859936010690,2859929010690,1790,0.76
2859936010690,2859929010690,1791,0.7
2859936010690,2859929010690,1792,0.63
2859936010690,2859929010690,1793,0.41
2859936010690,2859929010690,1794,0.51
2859936010690,2859929010690,1795,0.45
2859936010690,2859929010690,1796,0.51
2859936010690,2859929010690,1797,0.55
2859936010690,2859929010690,1798,0.4
2859936010690,2859929010690,1799,0.35
2859936010690,2859929010690,1800,0.32
2859936010690,2859929010690,1801,0.45
2859936010690,2859929010690,1802,0.4
2859936010690,2859929010690,1803,0.34
2859936010690,2859929010690,1804,0.32
2859936010690,2859929010690,1805,0.41
2859936010690,2859929010690,1806,0.4
2859936010690,2859929010690,1807,0.45
2859936010690,2859929010690,1808,0.32
2859936010690,2859929010690,1809,0.36
2859936010690,2859929010690,1810,0.39
2859936010690,2859929010690,1811,0.5
2859936010690,2859929010690,1812,0.59
2859936010690,2859929010690,1813,0.53
2859936010690,2859929010690,1814,0.53
2859936010690,2859929010690,1815,0.49
2859936010690,2859929010690,1816,0.41
2859936010690,2859929010690,1817,0.38
2859936010690,2859929010690,1818,0.2
2859936010690,2859929010690,1819,0.3
2859936010690,2859929010690,1820,0.27
2859936010690,2859929010690,1821,0.35
2859936010690,2859929010690,1822,0.18
2859936010690,2859929010690,1823,0.22
2859936010690,2859929010690,1824,0.18
2859936010690,2859929010690,1825,0.26
2859936010690,2859929010690,1826,0.37
2859936010690,2859929010690,1827,0.26
2859936010690,2859929010690,1828,0.42
2859936010690,2859929010690,1829,0.34
2859936010690,2859929010690,1830,0.43
2859936010690,2859929010690,1831,0.46
2859936010690,2859929010690,1832,0.47
2859936010690,2859929010690,1833,0.38
2859936010690,2859929010690,1834,0.37
2859936010690,2859929010690,1835,0.3
2859936010690,2859929010690,1836,0.2
2859936010690,2859929010690,1837,0.28
2859936010690,2859929010690,1838,0.29
2859936010690,2859929010690,1839,0.34
2859936010690,2859929010690,1840,0.22
2859936010690,2859929010690,1841,0.27
2859936010690,2859929010690,1842,0.22
2859936010690,2859929010690,1843,0.45
2859936010690,2859929010690,1844,0.34
2859936010690,2859929010690,1845,0.23
2859936010690,2859929010690,1846,0.29
2859936010690,2859929010690,1847,0.28
2859936010690,2859929010690,1848,0.31
2859936010690,2859929010690,1849,0.3
2859936010690,2859929010690,1850,0.27
2859936010690,2859929010690,1851,0.33
2859936010690,2859929010690,1852,0.41
2859936010690,2859929010690,1853,0.39
2859936010690,2859929010690,1854,0.56
2859936010690,2859929010690,1855,0.33
2859936010690,2859929010690,1856,0.27
2859936010690,2859929010690,1857,0.22
2859936010690,2859929010690,1858,0.2
2859936010690,2859929010690,1859,0.23
2859936010690,2859929010690,1860,0.17
2859936010690,2859929010690,1861,0.15
2859936010690,2859929010690,1862,0.21
2859936010690,2859929010690,1863,0.19
2859936010690,2859929010690,1864,0.1
2859936010690,2859929010690,1865,0.14
2859936010690,2859929010690,1866,0.22
2859936010690,2859929010690,1867,0.19
2859936010690,2859929010690,1868,0.13
2859936010690,2859929010690,1869,0.13
2859936010690,2859929010690,1870,0.18
2859936010690,2859929010690,1871,0.18
2859936010690,2859929010690,1872,0.19
2859936010690,2859929010690,1873,0.19
2859936010690,2859929010690,1874,0.15
2859936010690,2859929010690,1875,0.17
2859936010690,2859929010690,1876,0.22
2859936010690,2859929010690,1877,0.25
2859936010690,2859929010690,1878,0.38
2859936010690,2859929010690,1879,0.35
2859936010690,2859929010690,1880,0.2
2859936010690,2859929010690,1881,0.3
2859936010690,2859929010690,1882,0.26
2859936010690,2859929010690,1883,0.23
2859936010690,2859929010690,1884,0.27
2859936010690,2859929010690,1885,0.23
2859936010690,2859929010690,1886,0.26
2859936010690,2859929010690,1887,0.23
2859936010690,2859929010690,1888,0.28
2859936010690,2859929010690,1889,0.27
2859936010690,2859929010690,1890,0.38
2859936010690,2859929010690,1891,0.28
2859936010690,2859929010690,1892,0.43
2859936010690,2859929010690,1893,0.28
2859936010690,2859929010690,1894,0.51
2859936010690,2859929010690,1895,0.49
2859936010690,2859929010690,1896,0.4
2859936010690,2859929010690,1897,0.64
2859936010690,2859929010690,1898,0.69
2859936010690,2859929010690,1899,0.45
2859936010690,2859929010690,1900,0.45
2859936010690,2859929010690,1901,0.45
2859936010690,2859929010690,1902,0.65
2859936010690,2859929010690,1903,0.77
2859936010690,2859929010690,1904,0.49
2859936010690,2859929010690,1905,0.33
2859936010690,2859929010690,1906,0.39
2859936010690,2859929010690,1907,0.55
2859936010690,2859929010690,1908,0.47
2859936010690,2859929010690,1909,0.49
2859936010690,2859929010690,1910,0.57
2859936010690,2859929010690,1911,0.45
2859936010690,2859929010690,1912,0.5
2859936010690,2859929010690,1913,0.51
2859936010690,2859929010690,1914,0.59
2859936010690,2859929010690,1915,0.35
2859936010690,2859929010690,1916,0.42
2859936010690,2859929010690,1917,0.6
2859936010690,2859929010690,1918,0.59
2859936010690,2859929010690,1919,0.41
2859936010690,2859929010690,1920,0.5
2859936010690,2859929010690,1921,0.47
2859936010690,2859929010690,1922,0.38
2859936010690,2859929010690,1923,0.35
2859936010690,2859929010690,1924,0.4
2859936010690,2859929010690,1925,0.41
2859936010690,2859929010690,1926,0.47
2859936010690,2859929010690,1927,0.5
2859936010690,2859929010690,1928,0.4
2859936010690,2859929010690,1929,0.42
2859936010690,2859929010690,1930,0.28
2859936010690,2859929010690,1931,0.3
2859936010690,2859929010690,1932,0.31
2859936010690,2859929010690,1933,0.34
2859936010690,2859929010690,1934,0.18
2859936010690,2859929010690,1935,0.28
2859936010690,2859929010690,1936,0.26
2859936010690,2859929010690,1937,0.38
2859936010690,2859929010690,1938,0.42
2859936010690,2859929010690,1939,0.38
2859936010690,2859929010690,1940,0.41
2859936010690,2859929010690,1941,0.5
2859936010690,2859929010690,1942,0.51
2859936010690,2859929010690,1943,0.41
2859936010690,2859929010690,1944,0.34
2859936010690,2859929010690,1945,0.43
2859936010690,2859929010690,1946,0.44
2859936010690,2859929010690,1947,0.5
2859936010690,2859929010690,1948,0.52
2859936010690,2859929010690,1949,0.68
2859936010690,2859929010690,1950,0.57
2859936010690,2859929010690,1951,0.54
2859936010690,2859929010690,1952,0.54
2859936010690,2859929010690,1953,0.57
2859936010690,2859929010690,1954,0.53
2859936010690,2859929010690,1955,0.42
2859936010690,2859929010690,1956,0.41
2859936010690,2859929010690,1957,0.51
2859936010690,2859929010690,1958,0.51
2859936010690,2859929010690,1959,0.56
2859936010690,2859929010690,1960,0.6
2859936010690,2859929010690,1961,0.5
2859936010690,2859929010690,1962,0.56
2859936010690,2859929010690,1963,0.65
2859936010690,2859929010690,1964,0.58
2859936010690,2859929010690,1965,0.57
2859936010690,2859929010690,1966,0.54
2859936010690,2859929010690,1967,0.46
2859936010690,2859929010690,1968,0.61
2859936010690,2859929010690,1969,0.66
2859936010690,2859929010690,1970,0.52
2859936010690,2859929010690,1971,0.59
2859936010690,2859929010690,1972,0.63
2859936010690,2859929010690,1973,0.66
2859936010690,2859929010690,1974,0.51
2859936010690,2859929010690,1975,0.4
2859936010690,2859929010690,1976,0.51
2859936010690,2859929010690,1977,0.44
2859936010690,2859929010690,1978,0.43
2859936010690,2859929010690,1979,0.39
2859936010690,2859929010690,1980,0.43
2859936010690,2859929010690,1981,0.55
2859936010690,2859929010690,1982,0.57
2859936010690,2859929010690,1983,0.59
2859936010690,2859929010690,1984,0.46
2859936010690,2859929010690,1985,0.47
2859936010690,2859929010690,1986,0.61
2859936010690,2859929010690,1987,0.46
2859936010690,2859929010690,1988,0.4
2859936010690,2859929010690,1989,0.35
2859936010690,2859929010690,1990,0.37
2859936010690,2859929010690,1991,0.42
2859936010690,2859929010690,1992,0.29
2859956010690,2859929010690,1855,0.7
2859956010690,2859929010690,1856,0.83
2859956010690,2859929010690,1857,0.9
2859956010690,2859929010690,1858,0.81
2859956010690,2859929010690,1859,0.91
2859956010690,2859929010690,1860,0.82
2859956010690,2859929010690,1861,0.8
2859956010690,2859929010690,1862,0.88
2859956010690,2859929010690,1863,0.8
2859956010690,2859929010690,1864,0.79
2859956010690,2859929010690,1865,0.89
2859956010690,2859929010690,1866,1.12
2859956010690,2859929010690,1867,0.98
2859956010690,2859929010690,1868,0.68
2859956010690,2859929010690,1869,0.59
2859956010690,2859929010690,1870,0.6
2859956010690,2859929010690,1871,0.76
2859956010690,2859929010690,1872,0.98
2859956010690,2859929010690,1873,0.67
2859956010690,2859929010690,1874,0.67
2859956010690,2859929010690,1875,0.68
2859956010690,2859929010690,1876,0.68
2859956010690,2859929010690,1877,0.79
2859956010690,2859929010690,1878,0.9
2859956010690,2859929010690,1879,0.7
2859956010690,2859929010690,1880,0.53
2859956010690,2859929010690,1881,0.78
2859956010690,2859929010690,1882,0.53
2859956010690,2859929010690,1883,0.57
2859956010690,2859929010690,1884,0.59
2859956010690,2859929010690,1885,0.5
2859956010690,2859929010690,1886,0.66
2859956010690,2859929010690,1887,0.72
2859956010690,2859929010690,1888,0.75
2859956010690,2859929010690,1889,0.67
2859956010690,2859929010690,1890,0.8
2859956010690,2859929010690,1891,0.49
2859956010690,2859929010690,1892,0.45
2859956010690,2859929010690,1893,0.42
2859956010690,2859929010690,1894,0.54
2859956010690,2859929010690,1895,0.51
2859956010690,2859929010690,1896,0.51
2859956010690,2859929010690,1897,0.65
2859956010690,2859929010690,1898,0.8
2859956010690,2859929010690,1899,0.62
2859956010690,2859929010690,1900,0.59
2859956010690,2859929010690,1901,0.63
2859956010690,2859929010690,1902,0.45
2859956010690,2859929010690,1903,0.57
2859956010690,2859929010690,1904,0.44
2859956010690,2859929010690,1905,0.3
2859956010690,2859929010690,1906,0.41
2859956010690,2859929010690,1907,0.48
2859956010690,2859929010690,1908,0.5
2859956010690,2859929010690,1909,0.52
2859956010690,2859929010690,1910,0.53
2859956010690,2859929010690,1911,0.48
2859956010690,2859929010690,1912,0.48
2859956010690,2859929010690,1913,0.48
2859956010690,2859929010690,1914,0.4
2859956010690,2859929010690,1915,0.25
2859956010690,2859929010690,1916,0.35
2859956010690,2859929010690,1917,0.59
2859956010690,2859929010690,1918,0.54
2859956010690,2859929010690,1919,0.37
2859956010690,2859929010690,1920,0.29
2859956010690,2859929010690,1921,0.3
2859956010690,2859929010690,1922,0.23
2859956010690,2859929010690,1923,0.22
2859956010690,2859929010690,1924,0.24
2859956010690,2859929010690,1925,0.27
2859956010690,2859929010690,1926,0.29
2859956010690,2859929010690,1927,0.28
2859956010690,2859929010690,1928,0.29
2859956010690,2859929010690,1929,0.38
2859956010690,2859929010690,1930,0.34
2859956010690,2859929010690,1931,0.28
2859956010690,2859929010690,1932,0.29
2859956010690,2859929010690,1933,0.41
2859956010690,2859929010690,1934,0.24
2859956010690,2859929010690,1935,0.25
2859956010690,2859929010690,1936,0.27
2859956010690,2859929010690,1937,0.32
2859956010690,2859929010690,1938,0.32
2859956010690,2859929010690,1939,0.28
2859956010690,2859929010690,1940,0.37
2859956010690,2859929010690,1941,0.51
2859956010690,2859929010690,1942,0.56
2859956010690,2859929010690,1943,0.38
2859956010690,2859929010690,1944,0.4
2859956010690,2859929010690,1945,0.38
2859956010690,2859929010690,1946,0.35
2859956010690,2859929010690,1947,0.34
2859956010690,2859929010690,1948,0.34
2859956010690,2859929010690,1949,0.39
2859956010690,2859929010690,1950,0.4
2859956010690,2859929010690,1951,0.35
2859956010690,2859929010690,1952,0.38
2859956010690,2859929010690,1953,0.3
2859956010690,2859929010690,1954,0.37
2859956010690,2859929010690,1955,0.31
2859956010690,2859929010690,1956,0.35
2859956010690,2859929010690,1957,0.36
2859956010690,2859929010690,1958,0.33
2859956010690,2859929010690,1959,0.29
2859956010690,2859929010690,1960,0.27
2859956010690,2859929010690,1961,0.2
2859956010690,2859929010690,1962,0.22
2859956010690,2859929010690,1963,0.17
2859956010690,2859929010690,1964,0.16
2859956010690,2859929010690,1965,0.13
2859956010690,2859929010690,1966,0.16
2859956010690,2859929010690,1967,0.1
2859956010690,2859929010690,1968,0.12
2859956010690,2859929010690,1969,0.1
2859956010690,2859929010690,1970,0.15
2859956010690,2859929010690,1971,0.12
2859956010690,2859929010690,1972,0.16
2859956010690,2859929010690,1973,0.25
2859956010690,2859929010690,1974,0.17
2859956010690,2859929010690,1975,0.19
2859956010690,2859929010690,1976,0.2
2859956010690,2859929010690,1977,0.11
2859956010690,2859929010690,1978,0.13
2859956010690,2859929010690,1979,0.19
2859956010690,2859929010690,1980,0.17
2859956010690,2859929010690,1981,0.18
2859956010690,2859929010690,1982,0.16
2859956010690,2859929010690,1983,0.17
2859956010690,2859929010690,1984,0.17
2859956010690,2859929010690,1985,0.19
2859956010690,2859929010690,1986,0.3
2859956010690,2859929010690,1987,0.3
2859956010690,2859929010690,1988,0.35
2859956010690,2859929010690,1989,0.24
2859956010690,2859929010690,1990,0.35
2859956010690,2859929010690,1991,0.31
2859956010690,2859929010690,1992,0.25
2861509010690,2861499010690,1868,1.42
2861509010690,2861499010690,1869,0.98
2861509010690,2861499010690,1870,0.88
2861509010690,2861499010690,1871,1.32
2861509010690,2861499010690,1872,1.25
2861509010690,2861499010690,1873,1.24
2861509010690,2861499010690,1874,1.26
2861509010690,2861499010690,1875,0.8
2861509010690,2861499010690,1876,1.74
2861509010690,2861499010690,1877,1.6
2861509010690,2861499010690,1878,0.73
2861509010690,2861499010690,1879,0.86
2861509010690,2861499010690,1880,1.41
2861509010690,2861499010690,1881,1.03
2861509010690,2861499010690,1882,0.66
2861509010690,2861499010690,1883,1.02
2861509010690,2861499010690,1884,1.09
2861509010690,2861499010690,1885,2.2
2861509010690,2861499010690,1886,1.34
2861509010690,2861499010690,1887,1.68
2861509010690,2861499010690,1888,1.84
2861509010690,2861499010690,1889,1.49
2861509010690,2861499010690,1890,1.73
2861509010690,2861499010690,1891,1.46
2861509010690,2861499010690,1892,1.36
2861509010690,2861499010690,1893,1.56
2861509010690,2861499010690,1894,1.45
2861509010690,2861499010690,1895,1.54
2861509010690,2861499010690,1896,1.62
2861509010690,2861499010690,1897,2.21
2861509010690,2861499010690,1898,2.08
2861509010690,2861499010690,1899,1.89
2861509010690,2861499010690,1900,1.92
2861509010690,2861499010690,1901,1.76
2861509010690,2861499010690,1902,1.42
2861509010690,2861499010690,1903,1.99
2861509010690,2861499010690,1904,1.49
2861509010690,2861499010690,1905,1.5
2861509010690,2861499010690,1906,1.41
2861509010690,2861499010690,1907,1.53
2861509010690,2861499010690,1908,1.28
2861509010690,2861499010690,1909,1.62
2861509010690,2861499010690,1910,1.95
2861509010690,2861499010690,1911,2.01
2861509010690,2861499010690,1912,2.25
2861509010690,2861499010690,1913,2.05
2861509010690,2861499010690,1914,1.59
2861509010690,2861499010690,1915,1.5
2861509010690,2861499010690,1916,1.42
2861509010690,2861499010690,1917,1.41
2861509010690,2861499010690,1918,1.94
2861509010690,2861499010690,1919,1.93
2861509010690,2861499010690,1920,1.98
2861509010690,2861499010690,1921,2.22
2861509010690,2861499010690,1922,2.34
2861509010690,2861499010690,1923,2.1
2861509010690,2861499010690,1924,1.9
2861509010690,2861499010690,1925,1.77
2861509010690,2861499010690,1926,1.95
2861509010690,2861499010690,1927,2.45
2861509010690,2861499010690,1928,1.21
2861509010690,2861499010690,1929,1.45
2861509010690,2861499010690,1930,1.42
2861509010690,2861499010690,1931,1.38
2861509010690,2861499010690,1932,1.7
2861509010690,2861499010690,1933,2.1
2861509010690,2861499010690,1934,1.3
2861509010690,2861499010690,1935,1.9
2861509010690,2861499010690,1936,1.72
2861509010690,2861499010690,1937,1.67
2861509010690,2861499010690,1938,1.78
2861509010690,2861499010690,1939,1.52
2861509010690,2861499010690,1940,1.7
2861509010690,2861499010690,1941,1.96
2861509010690,2861499010690,1942,1.55
2861509010690,2861499010690,1943,1.74
2861509010690,2861499010690,1944,1.74
2861509010690,2861499010690,1945,2.19
2861509010690,2861499010690,1946,1.92
2861509010690,2861499010690,1947,1.9
2861509010690,2861499010690,1948,2.16
2861509010690,2861499010690,1949,1.94
2861509010690,2861499010690,1950,1.82
2861509010690,2861499010690,1951,1.6
2861509010690,2861499010690,1952,2.07
2861509010690,2861499010690,1953,1.45
2861509010690,2861499010690,1954,1.51
2861509010690,2861499010690,1955,1.97
2861509010690,2861499010690,1956,1.37
2861509010690,2861499010690,1957,1.3
2861509010690,2861499010690,1958,1.17
2861509010690,2861499010690,1959,1.4
2861509010690,2861499010690,1960,1.33
2861509010690,2861499010690,1961,1.24
2861509010690,2861499010690,1962,1.15
2861509010690,2861499010690,1963,1.19
2861509010690,2861499010690,1964,1.14
2861509010690,2861499010690,1965,1.2
2861509010690,2861499010690,1966,0.76
2861509010690,2861499010690,1967,0.9
2861509010690,2861499010690,1968,1.08
2861509010690,2861499010690,1969,1
2861509010690,2861499010690,1970,1.33
2861509010690,2861499010690,1971,1.08
2861509010690,2861499010690,1972,1.14
2861509010690,2861499010690,1973,1.11
2861509010690,2861499010690,1974,1.24
2861509010690,2861499010690,1975,1.54
2861509010690,2861499010690,1976,1.09
2861509010690,2861499010690,1977,1.35
2861509010690,2861499010690,1978,1.2
2861509010690,2861499010690,1979,1.24
2861509010690,2861499010690,1980,1.22
2861509010690,2861499010690,1981,1.27
2861509010690,2861499010690,1982,1.21
2861509010690,2861499010690,1983,1.14
2861509010690,2861499010690,1984,1.36
2861509010690,2861499010690,1985,0.89
2861509010690,2861499010690,1986,1.41
2861509010690,2861499010690,1987,1.11
2861509010690,2861499010690,1988,1.41
2861509010690,2861499010690,1989,1.3
2861509010690,2861499010690,1990,1.1
2861509010690,2861499010690,1991,1.09
2861509010690,2861499010690,1992,0.81
2862600010690,2862585010690,1890,0.93
2862600010690,2862585010690,1891,1.44
2862600010690,2862585010690,1892,1.03
2862600010690,2862585010690,1893,1.2
2862600010690,2862585010690,1894,1.22
2862600010690,2862585010690,1895,1.58
2862600010690,2862585010690,1896,1.74
2862600010690,2862585010690,1897,0.91
2862600010690,2862585010690,1898,1.73
2862600010690,2862585010690,1899,1.72
2862600010690,2862585010690,1900,1.55
2862600010690,2862585010690,1901,1.82
2862600010690,2862585010690,1902,1.21
2862600010690,2862585010690,1903,1.43
2862600010690,2862585010690,1904,1.3
2862600010690,2862585010690,1905,1.3
2862600010690,2862585010690,1906,1.62
2862600010690,2862585010690,1907,1.68
2862600010690,2862585010690,1908,2.02
2862600010690,2862585010690,1909,1.93
2862600010690,2862585010690,1910,1.69
2862600010690,2862585010690,1911,1.72
2862600010690,2862585010690,1912,1.75
2862600010690,2862585010690,1913,1.42
2862600010690,2862585010690,1914,2.04
2862600010690,2862585010690,1915,1.67
2862600010690,2862585010690,1916,1.74
2862600010690,2862585010690,1917,2.02
2862600010690,2862585010690,1918,2.49
2862600010690,2862585010690,1919,1.82
2862600010690,2862585010690,1920,1.97
2862600010690,2862585010690,1921,2.04
2862600010690,2862585010690,1922,1.76
2862600010690,2862585010690,1923,1.58
2862600010690,2862585010690,1924,1.3
2862600010690,2862585010690,1925,1.35
2862600010690,2862585010690,1926,1.48
2862600010690,2862585010690,1927,1.31
2862600010690,2862585010690,1928,1.4
2862600010690,2862585010690,1929,1.2
2862600010690,2862585010690,1930,0.84
2862600010690,2862585010690,1931,1.08
2862600010690,2862585010690,1932,0.78
2862600010690,2862585010690,1933,0.84
2862600010690,2862585010690,1934,0.5
2862600010690,2862585010690,1935,0.64
2862600010690,2862585010690,1936,0.53
2862600010690,2862585010690,1937,0.57
2862600010690,2862585010690,1938,0.8
2862600010690,2862585010690,1939,0.78
2862600010690,2862585010690,1940,0.81
2862600010690,2862585010690,1941,0.94
2862600010690,2862585010690,1942,0.85
2862600010690,2862585010690,1943,0.9
2862600010690,2862585010690,1944,0.68
2862600010690,2862585010690,1945,0.64
2862600010690,2862585010690,1946,0.46
2862600010690,2862585010690,1947,0.62
2862600010690,2862585010690,1948,0.47
2862600010690,2862585010690,1949,0.72
2862600010690,2862585010690,1950,0.87
2862600010690,2862585010690,1951,0.92
2862600010690,2862585010690,1952,1.17
2862600010690,2862585010690,1953,0.68
2862600010690,2862585010690,1954,0.64
2862600010690,2862585010690,1955,0.66
2862600010690,2862585010690,1956,0.83
2862600010690,2862585010690,1957,0.8
2862600010690,2862585010690,1958,0.62
2862600010690,2862585010690,1959,0.55
