PLOT_CN,meantemp,precip,LAT,LON,dataset
667907280126144,2.7497278530700915,110.79815170403805,45.903173,-115.001918,FIA
667907337126144,1.5377334877209738,110.4091546562341,45.052793,-115.284766,FIA
667907367126144,2.0430217707981866,128.9607740081511,44.871125,-115.932284,FIA
667907477126144,2.019825833557915,71.3116885962429,43.918434,-114.87701,FIA
667907533126144,2.5409339352755325,74.82494753365917,44.192892,-115.060282,FIA
667907625126144,2.268356227022302,59.39108635274855,44.716882,-113.778057,FIA
667907801126144,1.0956298846687826,115.28381532721512,44.39056,-111.065251,FIA
667907801126144,1.0956298846687826,115.28381532721512,44.39056,-111.065251,FIA
670950878126144,1.3179410593407197,90.95915161704158,45.944371,-113.327456,FIA
670951002126144,2.6771831882973522,158.59856472197953,48.105267,-113.907607,FIA
670951478126144,0.28764639001751496,75.44332945096242,45.109081,-110.237354,FIA
670952548126144,1.8459699679291584,83.70045501673901,47.879071,-113.009507,FIA
670952793126144,2.591262011703659,60.370116467948435,46.247711,-113.656068,FIA
670953063126144,-0.2567496376381991,93.71152397963378,45.077504,-110.557609,FIA
670953100126144,0.2698216949216881,95.65452930161187,46.011887,-110.361863,FIA
670953286126144,0.11076576827256868,84.48075678924451,45.059351,-109.928349,FIA
733349315290487,-0.04758596122358377,80.98967784947462,44.538182,-109.82854,FIA
733349382290487,0.6556730531101874,68.33289184692028,44.873172,-109.467868,FIA
733349426290487,1.0949695879793109,48.84287156392862,42.600391,-109.101828,FIA
733349426290487,1.0949695879793109,48.84287156392862,42.600391,-109.101828,FIA
733349426290487,1.0949695879793109,48.84287156392862,42.600391,-109.101828,FIA
733350500290487,0.9885465572923755,56.375956546134866,42.522555,-108.932281,FIA
733350538290487,2.4412687695701867,42.11313518972413,44.2888,-109.307927,FIA
733350538290487,2.4412687695701867,42.11313518972413,44.2888,-109.307927,FIA
733350538290487,2.4412687695701867,42.11313518972413,44.2888,-109.307927,FIA
733350542290487,-1.1016058550665837,89.28359914183974,44.298869,-109.934472,FIA
733350609290487,1.3032192147383048,50.02371998453462,42.850489,-109.535522,FIA
733350728290487,-1.3986689247821622,86.17321397211995,44.020222,-109.810289,FIA
733350813290487,-0.8054924853233126,79.38212378810833,42.617244,-109.048967,FIA
733356341290487,1.531480112459901,71.45608702666678,42.317643,-110.637157,FIA
733356357290487,-0.2701433845893579,68.7152236623091,42.934407,-109.339972,FIA
733356438290487,0.07464526961704397,74.7148761334004,44.869562,-109.41285,FIA
733356472290487,0.792229350559433,53.93040161360651,42.585639,-109.03665,FIA
733356491290487,-0.2708427157584618,78.73605098701698,43.708098,-110.144462,FIA
733356577290487,1.0678603615843922,63.635715417854776,42.569006,-108.871846,FIA
733356620290487,0.3773239504997954,82.91126125639265,44.075132,-109.932724,FIA
733356820290487,0.9757875374906998,90.36128980118234,42.425136,-110.486406,FIA
733356829290487,-1.144703449838894,66.18466664506151,43.882154,-109.443725,FIA
733356829290487,-1.144703449838894,66.18466664506151,43.882154,-109.443725,FIA
782035337290487,-0.38941854057598807,73.36885652921579,44.838234,-110.869374,FIA
E13A,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
E16,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
E16,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
E16,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
E16,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
E16,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
F16,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
G12,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
G12,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
G12,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
G13,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
G13,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
G14,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
G14,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
G15,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H11,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H11,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H11,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H11,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H11,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H11,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H11,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H11,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H11,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H12,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H12,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H13,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H15,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H15,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H15,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H15,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
H15A,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
I11,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
I11,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
I12,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
I12,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
I13,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
I13,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
I13,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
J11,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
J12,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
J12,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
J13,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
J14,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
K11,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
K11,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
K13,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
K14,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
K14,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
L13,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
L13,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
L13,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
L13,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
L13,4.798604352488591,70.86504351914589,47.2798,-114.5403,kichas
Q8,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
Q9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
Q9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
Q9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
R10,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
R9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
R9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
R9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
R9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
R9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
R9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
R9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
R9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
R9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
S10,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
S10,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
S10,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
S10,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
S10,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
S10,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
S11,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
S9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T10,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T12,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T12,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T12,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T12,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T12,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T12,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T7,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T8,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T8,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T8,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T8,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T8,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T8,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
T9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
U11,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
U12,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
U12,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
U12,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
U12,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
U8,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
W10,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
W10,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
W10,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
W9,3.3431707845141485,102.32291303078334,47.7812,-113.9627,kichas
